종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"126640","화신정공","KOSDAQ","운송장비·부품","2080","175","9.19","75657684960"
"061250","화일약품","KOSDAQ","제약","2590","-55","-2.08","169990902270"
"097870","효성오앤비","KOSDAQ","화학","8300","130","1.59","70467000000"
"050090","휘닉스소재","KOSDAQ","IT부품","826","10","1.23","65368766092"
"290270","휴네시온","KOSDAQ","소프트웨어","6320","30","0.48","60720487040"
"353190","휴럼","KOSDAQ","음식료·담배","1690","-5","-0.29","61584309800"
"090710","휴림로봇","KOSDAQ","기계·장비","1040","-15","-1.42","131866791680"
"205470","휴마시스","KOSDAQ","제약","17100","850","5.23","585227236500"
"115160","휴맥스","KOSDAQ","통신장비","4550","5","0.11","199482251150"
"028080","휴맥스홀딩스","KOSDAQ","금융","4285","185","4.51","53894613210"
"032860","휴먼엔","KOSDAQ","기타서비스","3800","-30","-0.78","68158194600"
"200670","휴메딕스","KOSDAQ","제약","24650","400","1.65","245789932100"
"065510","휴비츠","KOSDAQ","의료·정밀기기","8940","130","1.48","106232866740"
"215090","휴센텍","KOSDAQ","의료·정밀기기","2590","25","0.97","207962584060"
"243070","휴온스","KOSDAQ","제약","54700","400","0.74","594024003700"
"084110","휴온스글로벌","KOSDAQ","제약","40850","450","1.11","491437305650"
"263920","휴온스블러썸","KOSDAQ","기타제조","4555","0","0.00","223400585370"
"145020","휴젤","KOSDAQ","제약","152500","-600","-0.39","1904031887500"
"024060","흥구석유","KOSDAQ","유통","7550","580","8.32","113250000000"
"010240","흥국","KOSDAQ","기계·장비","7260","-20","-0.27","89462772960"
"189980","흥국에프엔비","KOSDAQ","음식료·담배","3710","70","1.92","142416241170"
"037440","희림","KOSDAQ","기타서비스","6760","0","0.00","94115931000"
"238490","힘스","KOSDAQ","반도체","9990","-60","-0.60","113009237640"
